id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,quartile,day,day_of_week,bedrooms_flag,bathrooms_flag,waterfront_flag,view_flag,sqft_basement_flag,yr_renovated_flag,day_of_week_flag,house_age,yr_since_renovation,basement_ratio,living_lot_ratio,price_per_sqft,sqft_living_diff,sqft_lot_diff,above_ratio,total_rooms,bath_bed_ratio,overall_quality,luxury_score,grade_sqft_living,waterfront_view_interaction,rooms_per_floor
923000413,2014-08-18,515000.0,4,1.5,1740,8160,1.5,0,0,4,7,1400,340,1946,0,98177,47.7243,-122.363,1600,8160,2014,8,3,18,0,1,1,0,0,1,0,0,68,,0.2,0.21,295.98,140,0,0.8,5.5,0.38,28,7,12180,0,3.67
9406521150,2015-03-05,336600.0,3,2.25,1654,8464,2.0,0,0,3,7,1654,0,1995,0,98038,47.3618,-122.033,1975,8515,2015,3,1,5,3,1,1,0,0,0,0,1,20,,0.0,0.2,203.51,321,51,1.0,5.25,0.75,21,7,11578,0,2.62
810000080,2015-03-10,915000.0,3,2.25,2390,2750,2.0,0,0,5,8,1580,810,1925,0,98109,47.6339,-122.354,2200,5160,2015,3,1,10,1,1,1,0,0,1,0,1,90,,0.34,0.87,382.85,190,2410,0.66,5.25,0.75,40,8,19120,0,2.62
3762900130,2014-07-15,350000.0,2,1.75,1080,7242,2.0,0,0,4,7,1080,0,1984,0,98034,47.7065,-122.235,1800,7321,2014,7,3,15,1,1,1,0,0,0,0,1,30,,0.0,0.15,324.07,720,79,1.0,3.75,0.88,28,7,7560,0,1.88
1651800010,2014-07-02,1300000.0,4,1.75,2610,21600,1.0,0,0,4,8,2610,0,1966,0,98004,47.6245,-122.227,2920,20330,2014,7,3,2,2,1,1,0,0,0,0,1,48,,0.0,0.12,498.08,310,1270,1.0,5.75,0.44,32,8,20880,0,5.75
3876500290,2015-03-05,175000.0,3,1.0,1070,6164,1.0,0,0,3,7,1070,0,1967,0,98001,47.3377,-122.291,1320,7920,2015,3,1,5,3,1,1,0,0,0,0,1,48,,0.0,0.17,163.55,250,1756,1.0,4.0,0.33,21,7,7490,0,4.0
4443800545,2015-03-30,545000.0,2,2.0,1430,3880,1.0,0,0,4,7,1430,0,1949,0,98117,47.6844,-122.392,1430,3880,2015,3,1,30,0,1,1,0,0,0,0,0,66,,0.0,0.37,381.12,0,0,1.0,4.0,1.0,28,7,10010,0,4.0
9218400050,2014-12-27,475000.0,4,3.0,2400,5400,2.0,0,2,4,7,1600,800,1965,0,98178,47.5099,-122.26,2400,5400,2014,12,4,27,5,1,1,0,1,1,0,1,49,,0.33,0.44,197.92,0,0,0.67,7.0,0.75,28,7,16800,0,3.5
1023059108,2015-04-30,390000.0,2,1.0,670,11505,1.0,0,0,3,5,670,0,2003,0,98059,47.499,-122.157,2180,11505,2015,4,2,30,3,1,1,0,0,0,0,1,12,,0.0,0.06,582.09,1510,0,1.0,3.0,0.5,15,5,3350,0,3.0
2787250190,2014-07-17,645000.0,4,2.5,2860,14000,2.0,0,0,3,8,2860,0,1995,0,98019,47.7306,-121.973,2650,14564,2014,7,3,17,3,1,1,0,0,0,0,1,19,,0.0,0.2,225.52,210,564,1.0,6.5,0.62,24,8,22880,0,3.25
4019301205,2014-12-02,410000.0,3,1.5,2270,8187,1.0,0,0,4,8,1420,850,1954,0,98155,47.7573,-122.278,2020,14092,2014,12,4,2,1,1,1,0,0,1,0,1,60,,0.37,0.28,180.62,250,5905,0.63,4.5,0.5,32,8,18160,0,4.5
2607760190,2015-03-31,480000.0,4,2.5,2180,9861,2.0,0,2,3,8,2180,0,1997,0,98045,47.4817,-121.802,2390,9761,2015,3,1,31,1,1,1,0,1,0,0,1,18,,0.0,0.22,220.18,210,100,1.0,6.5,0.62,24,8,17440,0,3.25
1250203135,2014-07-01,725000.0,3,1.75,1860,6000,2.0,0,2,4,8,1860,0,1959,0,98144,47.5981,-122.288,3030,7119,2014,7,3,1,1,1,1,0,1,0,0,1,55,,0.0,0.31,389.78,1170,1119,1.0,4.75,0.58,32,8,14880,0,2.38
1424069069,2014-05-22,1150000.0,6,4.5,6040,219542,2.0,0,0,3,11,4100,1940,1996,0,98029,47.5622,-122.003,2010,32362,2014,5,2,22,3,1,1,0,0,1,0,1,18,,0.32,0.03,190.4,4030,187180,0.68,10.5,0.75,33,11,66440,0,5.25
7304301300,2014-07-02,300000.0,2,1.0,1010,11919,1.0,0,0,3,6,1010,0,1947,0,98155,47.7461,-122.322,1220,11240,2014,7,3,2,2,1,1,0,0,0,0,1,67,,0.0,0.08,297.03,210,679,1.0,3.0,0.5,18,6,6060,0,3.0
8835400290,2015-03-09,752000.0,4,2.5,2570,8178,1.0,0,2,3,8,1710,860,1961,0,98118,47.5483,-122.261,2050,7500,2015,3,1,9,0,1,1,0,1,1,0,0,54,,0.33,0.31,292.61,520,678,0.67,6.5,0.62,24,8,20560,0,6.5
3630030440,2014-09-23,585000.0,4,2.5,1950,3720,2.0,0,0,3,8,1950,0,2004,0,98029,47.5503,-121.997,1720,3720,2014,9,3,23,1,1,1,0,0,0,0,1,10,,0.0,0.52,300.0,230,0,1.0,6.5,0.62,24,8,15600,0,3.25
1088000050,2015-02-13,678700.0,3,1.75,1970,10548,1.0,0,0,4,8,1300,670,1973,0,98033,47.6669,-122.179,2500,8548,2015,2,1,13,4,1,1,0,0,1,0,1,42,,0.34,0.19,344.52,530,2000,0.66,4.75,0.58,32,8,15760,0,4.75
7504010480,2015-04-17,603000.0,4,2.25,2110,11155,2.0,0,0,3,9,2110,0,1975,0,98074,47.6386,-122.058,2660,11900,2015,4,2,17,4,1,1,0,0,0,0,1,40,,0.0,0.19,285.78,550,745,1.0,6.25,0.56,27,9,18990,0,3.12
8644500010,2015-03-20,715000.0,3,1.75,1650,7276,1.5,0,4,4,7,1150,500,1928,0,98117,47.6989,-122.399,2300,8088,2015,3,1,20,4,1,1,0,1,1,0,1,87,,0.3,0.23,433.33,650,812,0.7,4.75,0.58,28,7,11550,0,3.17
1326059142,2014-10-28,1395000.0,4,3.0,3520,128502,2.0,0,2,4,10,3520,0,1981,0,98072,47.7448,-122.117,3260,79714,2014,10,4,28,1,1,1,0,1,0,0,1,33,,0.0,0.03,396.31,260,48788,1.0,7.0,0.75,40,10,35200,0,3.5
3754501205,2015-04-29,1085000.0,3,2.5,2840,7500,2.0,0,3,3,11,2840,0,1997,0,98034,47.7049,-122.224,2580,5918,2015,4,2,29,2,1,1,0,1,0,0,1,18,,0.0,0.38,382.04,260,1582,1.0,5.5,0.83,33,11,31240,0,2.75
7625701900,2015-02-22,467500.0,2,1.75,1490,4800,1.0,0,0,4,7,750,740,1918,0,98136,47.5496,-122.391,1400,6000,2015,2,1,22,6,1,1,0,0,1,0,1,97,,0.5,0.31,313.76,90,1200,0.5,3.75,0.88,28,7,10430,0,3.75
1926049398,2014-10-13,359000.0,3,2.25,1650,7218,1.0,0,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459,2014,10,4,13,0,1,1,0,0,1,0,0,29,,0.25,0.23,217.58,40,241,0.75,5.25,0.75,21,7,11550,0,5.25
6372000190,2014-08-26,745000.0,4,2.0,1960,4520,1.0,0,0,3,8,960,1000,1922,2001,98116,47.58,-122.405,1680,4520,2014,8,3,26,1,1,1,0,0,1,1,1,92,13.0,0.51,0.43,380.1,280,0,0.49,6.0,0.5,24,8,15680,0,6.0
3622059088,2014-05-13,450000.0,3,2.25,2450,42180,1.0,0,0,4,7,2450,0,1978,2000,98042,47.3549,-122.111,1440,42180,2014,5,2,13,1,1,1,0,0,0,1,1,36,14.0,0.0,0.06,183.67,1010,0,1.0,5.25,0.75,28,7,17150,0,5.25
809003105,2015-04-08,935000.0,3,2.0,1720,2000,1.5,0,0,3,8,1060,660,1910,2000,98109,47.6384,-122.35,1590,4000,2015,4,2,8,2,1,1,0,0,1,1,1,105,15.0,0.38,0.86,543.6,130,2000,0.62,5.0,0.67,24,8,13760,0,3.33
8956000250,2014-09-03,615000.0,3,2.5,1980,3128,2.0,0,0,3,8,1890,90,2009,0,98027,47.5456,-122.016,2160,2240,2014,9,3,3,2,1,1,0,0,1,0,1,5,,0.05,0.63,310.61,180,888,0.95,5.5,0.83,24,8,15840,0,2.75
1241500351,2014-09-29,1031000.0,3,2.5,4110,35741,2.0,0,0,3,7,4110,0,1976,0,98033,47.6642,-122.171,2710,8865,2014,9,3,29,0,1,1,0,0,0,0,0,38,,0.0,0.11,250.85,1400,26876,1.0,5.5,0.83,21,7,28770,0,2.75
7457400250,2015-01-06,283500.0,4,2.5,1990,5577,2.0,0,0,3,7,1990,0,1999,0,98092,47.3191,-122.191,2020,6400,2015,1,1,6,1,1,1,0,0,0,0,1,16,,0.0,0.36,142.46,30,823,1.0,6.5,0.62,21,7,13930,0,3.25
6154900130,2014-12-02,340000.0,2,1.0,860,7102,1.0,0,0,3,6,860,0,1947,0,98177,47.7042,-122.369,1450,7102,2014,12,4,2,1,1,1,0,0,0,0,1,67,,0.0,0.12,395.35,590,0,1.0,3.0,0.5,18,6,5160,0,3.0
1853500130,2015-02-25,370000.0,4,2.5,2320,9264,2.0,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129,2015,2,1,25,2,1,1,0,0,0,0,1,21,,0.0,0.25,159.48,0,135,1.0,6.5,0.62,24,8,18560,0,3.25
1854750010,2014-08-20,1150000.0,3,2.5,4190,9624,2.0,0,0,3,10,4190,0,1999,0,98006,47.5642,-122.127,3650,8321,2014,8,3,20,2,1,1,0,0,0,0,1,15,,0.0,0.44,274.46,540,1303,1.0,5.5,0.83,30,10,41900,0,2.75
9320500080,2014-05-10,265000.0,4,1.0,1940,9533,1.0,0,0,3,7,1080,860,1962,0,98031,47.4139,-122.208,1940,8839,2014,5,2,10,5,1,1,0,0,1,0,1,52,,0.44,0.2,136.6,0,694,0.56,5.0,0.25,21,7,13580,0,5.0
7228500415,2014-08-26,480000.0,4,2.25,2520,2370,2.0,0,0,3,8,1690,830,1908,0,98122,47.6109,-122.303,1530,2370,2014,8,3,26,1,1,1,0,0,1,0,1,106,,0.33,1.06,190.48,990,0,0.67,6.25,0.56,24,8,20160,0,3.12
3142600130,2014-06-17,667500.0,3,2.0,1880,3800,1.0,0,0,5,7,1030,850,1927,0,98115,47.6841,-122.309,1700,3800,2014,6,2,17,1,1,1,0,0,1,0,1,87,,0.45,0.49,355.05,180,0,0.55,5.0,0.67,35,7,13160,0,5.0
629000605,2015-02-27,1398000.0,3,2.5,2910,10044,2.0,0,0,4,10,2910,0,1989,0,98004,47.5845,-122.199,2420,12287,2015,2,1,27,4,1,1,0,0,0,0,1,26,,0.0,0.29,480.41,490,2243,1.0,5.5,0.83,40,10,29100,0,2.75
5536100005,2014-08-08,2300000.0,7,4.75,5310,8816,2.0,0,0,3,10,3650,1660,2013,0,98004,47.6221,-122.208,2920,10610,2014,8,3,8,4,1,1,0,0,1,0,1,1,,0.31,0.6,433.15,2390,1794,0.69,11.75,0.68,30,10,53100,0,5.88
3990000050,2014-06-16,465000.0,3,2.25,2670,7500,1.0,0,0,4,7,1640,1030,1966,0,98166,47.4608,-122.354,1970,9598,2014,6,2,16,0,1,1,0,0,1,0,0,48,,0.39,0.36,174.16,700,2098,0.61,5.25,0.75,28,7,18690,0,5.25
1320069249,2014-10-20,192500.0,1,1.0,470,63737,1.0,0,2,5,5,470,0,1924,0,98022,47.2163,-121.984,1350,46762,2014,10,4,20,0,1,1,0,1,0,0,0,90,,0.0,0.01,409.57,880,16975,1.0,2.0,1.0,25,5,2350,0,2.0
9357000635,2015-03-23,345000.0,3,1.0,1060,5600,1.0,0,0,4,6,760,300,1943,0,98146,47.5116,-122.379,1310,5600,2015,3,1,23,0,1,1,0,0,1,0,0,72,,0.28,0.19,325.47,250,0,0.72,4.0,0.33,24,6,6360,0,4.0
2207200635,2014-06-02,439800.0,3,1.5,1120,6900,1.0,0,0,5,7,1120,0,1956,0,98007,47.6023,-122.132,1300,7000,2014,6,2,2,0,1,1,0,0,0,0,0,58,,0.0,0.16,392.68,180,100,1.0,4.5,0.5,35,7,7840,0,4.5
3798000130,2014-07-25,468000.0,4,1.75,2250,8580,1.0,0,0,4,7,1330,920,1958,0,98011,47.7633,-122.199,2250,10032,2014,7,3,25,4,1,1,0,0,1,0,1,56,,0.41,0.26,208.0,0,1452,0.59,5.75,0.44,28,7,15750,0,5.75
2680700010,2014-07-24,775000.0,4,2.5,2070,8473,1.0,0,0,4,8,1250,820,1976,0,98033,47.6608,-122.19,2070,9499,2014,7,3,24,3,1,1,0,0,1,0,1,38,,0.4,0.24,374.4,0,1026,0.6,6.5,0.62,32,8,16560,0,6.5
3066200440,2014-06-08,684680.0,4,2.25,2370,9360,2.0,0,0,4,8,2370,0,1979,0,98052,47.6518,-122.123,2370,9720,2014,6,2,8,6,1,1,0,0,0,0,1,35,,0.0,0.25,288.89,0,360,1.0,6.25,0.56,32,8,18960,0,3.12
3293400020,2015-01-16,910000.0,4,3.5,3570,27699,2.0,0,0,3,11,3570,0,1990,0,98052,47.7173,-122.098,3800,35880,2015,1,1,16,4,1,1,0,0,0,0,1,25,,0.0,0.13,254.9,230,8181,1.0,7.5,0.88,33,11,39270,0,3.75
2425049063,2014-09-11,3640900.0,4,3.25,4830,22257,2.0,1,4,4,11,4830,0,1990,0,98039,47.6409,-122.241,3820,25582,2014,9,3,11,3,1,1,1,1,0,0,1,24,,0.0,0.22,753.81,1010,3325,1.0,7.25,0.81,44,12,53130,4,3.62
114101426,2014-06-17,375000.0,3,1.75,1160,22470,1.0,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999,2014,6,2,17,1,1,1,0,0,0,0,1,38,,0.0,0.05,323.28,780,6471,1.0,4.75,0.58,28,7,8120,0,4.75
100500020,2014-09-11,250000.0,3,2.5,1610,6600,2.0,0,0,3,7,1610,0,1994,0,98003,47.2827,-122.302,1660,7689,2014,9,3,11,3,1,1,0,0,0,0,1,20,,0.0,0.24,155.28,50,1089,1.0,5.5,0.83,21,7,11270,0,2.75
1732800780,2015-02-12,3065000.0,5,3.0,4150,7500,2.5,0,4,5,11,3510,640,1909,0,98119,47.6303,-122.362,2250,4050,2015,2,1,12,3,1,1,0,1,1,0,1,106,,0.15,0.55,738.55,1900,3450,0.85,8.0,0.6,55,11,45650,0,3.2
7955050250,2014-11-25,442500.0,4,2.25,1840,7575,1.0,0,0,4,7,1390,450,1973,0,98034,47.7328,-122.198,1820,7500,2014,11,4,25,1,1,1,0,0,1,0,1,41,,0.24,0.24,240.49,20,75,0.76,6.25,0.56,28,7,12880,0,6.25
3521059134,2014-05-23,900000.0,3,3.5,4080,217697,1.5,0,3,3,10,4080,0,2000,0,98092,47.2604,-122.139,2710,217790,2014,5,2,23,4,1,1,0,1,0,0,1,14,,0.0,0.02,220.59,1370,93,1.0,6.5,1.17,30,10,40800,0,4.33
6908200006,2014-09-19,699000.0,3,2.0,1820,4080,2.0,0,2,3,8,1820,0,1937,1987,98107,47.6735,-122.401,2160,5400,2014,9,3,19,4,1,1,0,1,0,1,1,77,27.0,0.0,0.45,384.07,340,1320,1.0,5.0,0.67,24,8,14560,0,2.5
4012800010,2014-05-06,360000.0,4,2.0,2680,18768,1.0,0,0,5,8,2680,0,1965,0,98001,47.3182,-122.279,1230,15750,2014,5,2,6,1,1,1,0,0,0,0,1,49,,0.0,0.14,134.33,1450,3018,1.0,6.0,0.5,40,8,21440,0,6.0
629800660,2014-09-09,1675000.0,4,4.75,4790,25412,2.0,0,0,3,12,4790,0,1999,0,98074,47.603,-122.012,3830,16314,2014,9,3,9,1,1,1,0,0,0,0,1,15,,0.0,0.19,349.69,960,9098,1.0,8.75,1.19,36,12,57480,0,4.38
425059024,2015-01-29,675000.0,5,2.0,2420,21000,1.5,0,0,3,8,2420,0,1966,0,98033,47.677,-122.165,1940,8085,2015,1,1,29,3,1,1,0,0,0,0,1,49,,0.0,0.12,278.93,480,12915,1.0,7.0,0.4,24,8,19360,0,4.67
8911000425,2014-09-18,345000.0,2,1.0,1130,8081,1.0,0,0,4,7,1130,0,1921,0,98133,47.7064,-122.355,1220,7800,2014,9,3,18,3,1,1,0,0,0,0,1,93,,0.0,0.14,305.31,90,281,1.0,3.0,0.5,28,7,7910,0,3.0
3438502066,2015-04-08,229000.0,4,1.0,1320,5000,1.5,0,0,3,7,1320,0,1928,0,98106,47.5457,-122.363,1640,5164,2015,4,2,8,2,1,1,0,0,0,0,1,87,,0.0,0.26,173.48,320,164,1.0,5.0,0.25,21,7,9240,0,3.33
3022039069,2015-03-26,300000.0,3,1.0,1290,12415,1.5,0,0,3,6,1290,0,1908,0,98070,47.3719,-122.461,1620,12415,2015,3,1,26,3,1,1,0,0,0,0,1,107,,0.0,0.1,232.56,330,0,1.0,4.0,0.33,18,6,7740,0,2.67
1862400471,2014-08-20,392500.0,3,3.25,1600,1289,3.0,0,0,3,8,1600,0,1998,0,98117,47.6957,-122.375,1600,1376,2014,8,3,20,2,1,1,0,0,0,0,1,16,,0.0,1.24,245.31,0,87,1.0,6.25,1.08,24,8,12800,0,2.08
7518505851,2014-06-16,552000.0,3,1.0,1120,2300,1.0,0,0,4,7,820,300,1912,0,98117,47.6797,-122.384,1430,5100,2014,6,2,16,0,1,1,0,0,1,0,0,102,,0.27,0.49,492.86,310,2800,0.73,4.0,0.33,28,7,7840,0,4.0
5101408678,2014-11-20,457000.0,2,1.75,2060,7192,1.0,0,0,3,7,1420,640,1940,0,98125,47.7038,-122.317,1860,7140,2014,11,4,20,3,1,1,0,0,1,0,1,74,,0.31,0.29,221.84,200,52,0.69,3.75,0.88,21,7,14420,0,3.75
3296900130,2014-10-07,518000.0,4,2.5,2830,13760,2.0,0,0,3,8,2830,0,1993,0,98019,47.7334,-121.97,2350,14029,2014,10,4,7,1,1,1,0,0,0,0,1,21,,0.0,0.21,183.04,480,269,1.0,6.5,0.62,24,8,22640,0,3.25
9513900050,2014-08-12,237000.0,3,2.0,1210,6634,1.0,0,0,4,7,1210,0,1985,0,98031,47.4097,-122.193,1560,7200,2014,8,3,12,1,1,1,0,0,0,0,1,29,,0.0,0.18,195.87,350,566,1.0,5.0,0.67,28,7,8470,0,5.0
2624089022,2015-03-14,399950.0,3,2.25,1560,11997,1.0,0,0,3,7,1260,300,1988,0,98065,47.5378,-121.742,1820,36590,2015,3,1,14,5,1,1,0,0,1,0,1,27,,0.19,0.13,256.38,260,24593,0.81,5.25,0.75,21,7,10920,0,5.25
4024100670,2015-05-06,605000.0,3,2.25,2260,17114,2.0,0,0,3,7,2260,0,1990,0,98155,47.7537,-122.296,2360,14893,2015,5,2,6,2,1,1,0,0,0,0,1,25,,0.0,0.13,267.7,100,2221,1.0,5.25,0.75,21,7,15820,0,2.62
1862910050,2014-07-22,295000.0,4,2.5,1850,8198,2.0,0,0,3,7,1850,0,1993,0,98031,47.4079,-122.186,1850,7924,2014,7,3,22,1,1,1,0,0,0,0,1,21,,0.0,0.23,159.46,0,274,1.0,6.5,0.62,21,7,12950,0,3.25
8651720420,2015-04-28,513000.0,4,2.5,1930,8040,1.0,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200,2015,4,2,28,1,1,1,0,0,1,0,1,37,,0.28,0.24,265.8,150,840,0.72,6.5,0.62,21,7,13510,0,6.5
2619920170,2014-10-01,772500.0,4,2.5,3230,4290,2.0,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083,2014,10,4,1,2,1,1,0,0,0,0,1,10,,0.0,0.75,239.16,10,793,1.0,6.5,0.62,27,9,29070,0,3.25
2619920170,2014-12-19,765000.0,4,2.5,3230,4290,2.0,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083,2014,12,4,19,4,1,1,0,0,0,0,1,10,,0.0,0.75,236.84,10,793,1.0,6.5,0.62,27,9,29070,0,3.25
225039069,2014-10-10,696950.0,4,2.75,2450,5376,1.5,0,0,4,7,1550,900,1920,0,98117,47.6865,-122.396,1920,5264,2014,10,4,10,4,1,1,0,0,1,0,1,94,,0.37,0.46,284.47,530,112,0.63,6.75,0.69,28,7,17150,0,4.5
3878900525,2015-02-13,329000.0,3,1.0,1200,5650,1.5,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650,2015,2,1,13,4,1,1,0,0,0,0,1,87,,0.0,0.21,274.17,410,0,1.0,4.0,0.33,21,7,8400,0,2.67
7137970130,2014-12-18,339999.0,3,2.5,2360,8093,2.0,0,0,3,8,2360,0,1995,0,98092,47.3257,-122.17,1860,6762,2014,12,4,18,3,1,1,0,0,0,0,1,19,,0.0,0.29,144.07,500,1331,1.0,5.5,0.83,24,8,18880,0,2.75
6632300122,2014-07-14,364500.0,3,1.0,1060,9506,1.0,0,0,3,7,1060,0,1959,0,98125,47.7317,-122.31,1520,8469,2014,7,3,14,0,1,1,0,0,0,0,0,55,,0.0,0.11,343.87,460,1037,1.0,4.0,0.33,21,7,7420,0,4.0
2770602135,2014-05-14,607500.0,5,1.75,2220,6000,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715,2014,5,2,14,2,1,1,0,0,1,0,1,91,,0.36,0.37,273.65,670,4285,0.64,6.75,0.35,21,7,15540,0,4.5
3584800010,2015-04-08,550000.0,3,1.0,880,6664,1.0,0,0,3,6,880,0,1961,0,98033,47.6855,-122.199,1690,6564,2015,4,2,8,2,1,1,0,0,0,0,1,54,,0.0,0.13,625.0,810,100,1.0,4.0,0.33,18,6,5280,0,4.0
8950500250,2015-04-21,479900.0,4,2.0,2510,9750,1.0,0,0,3,8,1630,880,1960,0,98028,47.7438,-122.229,1980,9750,2015,4,2,21,1,1,1,0,0,1,0,1,55,,0.35,0.26,191.2,530,0,0.65,6.0,0.5,24,8,20080,0,6.0
7011201306,2015-02-12,1120280.0,4,4.0,2530,1774,3.0,0,2,3,9,2100,430,2013,0,98119,47.6362,-122.369,2160,2400,2015,2,1,12,3,1,1,0,1,1,0,1,2,,0.17,1.43,442.8,370,626,0.83,8.0,1.0,27,9,22770,0,2.67
4438400020,2014-05-12,192000.0,2,1.0,700,10540,1.0,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540,2014,5,2,12,0,1,1,0,0,0,0,0,61,,0.0,0.07,274.29,190,0,1.0,3.0,0.5,18,6,4200,0,3.0
8651440250,2015-04-13,250000.0,3,2.0,1500,5200,1.0,0,0,3,7,1060,440,1977,0,98042,47.3653,-122.09,1640,5200,2015,4,2,13,0,1,1,0,0,1,0,0,38,,0.29,0.29,166.67,140,0,0.71,5.0,0.67,21,7,10500,0,5.0
203900920,2014-07-15,340000.0,3,2.0,1130,9879,2.0,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907,2014,7,3,15,1,1,1,0,0,0,0,1,18,,0.0,0.11,300.88,770,5028,1.0,5.0,0.67,18,6,6780,0,2.5
2458400345,2014-10-28,340000.0,3,2.0,1420,6060,1.0,0,0,5,7,830,590,1942,0,98146,47.5102,-122.372,1420,6360,2014,10,4,28,1,1,1,0,0,1,0,1,72,,0.42,0.23,239.44,0,300,0.58,5.0,0.67,35,7,9940,0,5.0
6664000130,2014-10-13,635250.0,3,2.25,2210,22040,1.0,0,0,5,8,1510,700,1976,0,98004,47.5904,-122.194,2470,14258,2014,10,4,13,0,1,1,0,0,1,0,0,38,,0.32,0.1,287.44,260,7782,0.68,5.25,0.75,40,8,17680,0,5.25
2685600005,2015-04-07,324800.0,2,1.0,1170,5043,1.0,0,0,3,6,880,290,1949,0,98108,47.5492,-122.302,1430,5692,2015,4,2,7,1,1,1,0,0,1,0,1,66,,0.25,0.23,277.61,260,649,0.75,3.0,0.5,18,6,7020,0,3.0
40000362,2014-05-06,78000.0,2,1.0,780,16344,1.0,0,0,1,5,780,0,1942,0,98168,47.4739,-122.28,1700,10387,2014,5,2,6,1,1,1,0,0,0,0,1,72,,0.0,0.05,100.0,920,5957,1.0,3.0,0.5,5,5,3900,0,3.0
3582700130,2015-04-09,400000.0,4,1.75,1770,12875,1.0,0,0,3,8,1770,0,1988,0,98028,47.7438,-122.247,2150,12875,2015,4,2,9,3,1,1,0,0,0,0,1,27,,0.0,0.14,225.99,380,0,1.0,5.75,0.44,24,8,14160,0,5.75
3013300980,2015-05-06,640500.0,3,1.0,1070,4505,1.0,0,2,4,7,1070,0,1919,0,98136,47.5305,-122.384,1380,4505,2015,5,2,6,2,1,1,0,1,0,0,1,96,,0.0,0.24,598.6,310,0,1.0,4.0,0.33,28,7,7490,0,4.0
2597000130,2015-04-30,570000.0,3,2.0,1930,10929,1.0,0,0,3,8,1260,670,1964,0,98155,47.7657,-122.272,2030,8750,2015,4,2,30,3,1,1,0,0,1,0,1,51,,0.35,0.18,295.34,100,2179,0.65,5.0,0.67,24,8,15440,0,5.0
6169900545,2014-06-25,1330000.0,3,1.5,1940,2885,1.5,0,2,3,8,1940,0,1900,0,98119,47.6308,-122.369,2550,3600,2014,6,2,25,2,1,1,0,1,0,0,1,114,,0.0,0.67,685.57,610,715,1.0,4.5,0.5,24,8,15520,0,3.0
1328340630,2015-04-03,330490.0,3,2.75,1440,7350,1.0,0,0,4,7,1040,400,1980,0,98058,47.4431,-122.138,1510,7350,2015,4,2,3,4,1,1,0,0,1,0,1,35,,0.28,0.2,229.51,70,0,0.72,5.75,0.92,28,7,10080,0,5.75
705730280,2014-08-19,325000.0,3,2.5,1740,5267,2.0,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000,2014,8,3,19,1,1,1,0,0,0,0,1,15,,0.0,0.33,186.78,440,267,1.0,5.5,0.83,21,7,12180,0,2.75
705730280,2015-04-21,335000.0,3,2.5,1740,5267,2.0,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000,2015,4,2,21,1,1,1,0,0,0,0,1,16,,0.0,0.33,192.53,440,267,1.0,5.5,0.83,21,7,12180,0,2.75
5379805910,2014-11-13,314000.0,5,2.75,2210,13500,1.0,0,0,5,7,1460,750,1963,0,98188,47.4468,-122.282,1590,10850,2014,11,4,13,3,1,1,0,0,1,0,1,51,,0.34,0.16,142.08,620,2650,0.66,7.75,0.55,35,7,15470,0,7.75
2887700091,2014-09-23,625000.0,4,2.0,2190,3622,1.5,0,0,5,8,1990,200,1925,0,98115,47.6887,-122.312,1450,3082,2014,9,3,23,1,1,1,0,0,1,0,1,89,,0.09,0.6,285.39,740,540,0.91,6.0,0.5,40,8,17520,0,4.0
7732410420,2014-06-17,809000.0,3,2.5,2590,7720,2.0,0,0,3,9,2590,0,1988,0,98007,47.659,-122.146,2600,9490,2014,6,2,17,1,1,1,0,0,0,0,1,26,,0.0,0.34,312.36,10,1770,1.0,5.5,0.83,27,9,23310,0,2.75
7806500290,2014-08-18,535000.0,3,2.5,2790,19485,2.0,0,0,3,9,2790,0,1990,0,98059,47.4688,-122.124,2580,17859,2014,8,3,18,0,1,1,0,0,0,0,0,24,,0.0,0.14,191.76,210,1626,1.0,5.5,0.83,27,9,25110,0,2.75
1565600130,2014-08-21,275000.0,5,1.75,2180,9178,1.0,0,0,3,7,1140,1040,1963,0,98188,47.4364,-122.28,2140,9261,2014,8,3,21,3,1,1,0,0,1,0,1,51,,0.48,0.24,126.15,40,83,0.52,6.75,0.35,21,7,15260,0,6.75
2473100280,2015-04-17,358000.0,4,2.75,2580,11900,1.0,0,0,4,7,1620,960,1967,0,98058,47.4475,-122.159,1570,9375,2015,4,2,17,4,1,1,0,0,1,0,1,48,,0.37,0.22,138.76,1010,2525,0.63,6.75,0.69,28,7,18060,0,6.75
